40.1366	13.4284	4.58937	0.313283	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7846	14.821	0.853229	2.20654	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.8841	14.8572	0.853229	2.20654	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3422	16.5563	3.93809	1.31473	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.3036	16.5443	3.93809	1.31473	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1641	17.2879	1.86851	0.309106	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.2108	17.3048	1.86851	0.309106	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6178	19.0608	2.90314	2.85628	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5333	19.0278	2.90314	2.85628	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7241	19.9136	3.4552	-0.619609	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.669	19.8944	3.4552	-0.619609	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0423	21.0782	1.37751	2.55907	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0482	21.0796	1.37751	2.55907	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6518	21.7965	3.73025	-0.691337	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6176	21.7871	3.73025	-0.691337	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8859	22.7745	0.92272	2.26796	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9374	22.7918	0.92272	2.26796	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.368	23.4197	3.81685	-0.625081	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.3758	23.4281	3.81685	-0.625081	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3482	23.9866	2.19496	1.46068	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.252	23.9528	2.19496	1.46068	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2638	24.3663	1.84307	-0.383705	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.407	24.4154	1.84307	-0.383705	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8221	24.8778	2.9425	1.10529	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7263	24.8458	2.9425	1.10529	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8994	24.7231	1.46371	-1.05435	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
73.0239	24.7627	1.46371	-1.05435	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
74.9973	25.2475	2.44426	1.64831	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9229	25.2239	2.44426	1.64831	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1247	24.9446	1.97796	-1.73528	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1648	24.9579	1.97796	-1.73528	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1092	25.023	1.9134	1.4192	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0745	25.013	1.9134	1.4192	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8091	24.8808	1.56902	-1.29696	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8891	24.9041	1.56902	-1.29696	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6201	24.6315	1.88107	0.493956	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5682	24.6181	1.88107	0.493956	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1759	24.5547	1.3541	-0.47942	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.2116	24.5632	1.3541	-0.47942	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6371	23.8101	1.49182	-0.956906	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.6953	23.8259	1.49182	-0.956906	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9472	23.5221	1.0286	0.180466	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.057	23.5517	1.0286	0.180466	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8158	22.794	2.43855	-1.45152	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6849	22.7641	2.43855	-1.45152	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5119	22.3007	-0.675919	0.264074	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6877	22.3416	-0.675919	0.264074	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.4992	21.6747	2.19932	-1.35062	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.4933	21.6781	2.19932	-1.35062	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.727	21.1094	0.331567	0.00338216	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.8421	21.1358	0.331567	0.00338216	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8535	20.9551	1.6469	-0.314978	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.8691	20.9613	1.6469	-0.314978	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4767	20.2187	-0.364649	-1.05406	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6588	20.2545	-0.364649	-1.05406	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3038	19.6551	3.52668	-0.269319	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.9295	19.5867	3.52668	-0.269319	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5316	19.6956	-2.13886	0.382588	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.8046	19.7457	-2.13886	0.382588	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2396	19.1669	2.84678	-1.27403	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.1082	19.1469	2.84678	-1.27403	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.542	18.7207	0.108572	0.185445	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.5923	18.7271	0.108572	0.185445	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2057	18.3779	1.08715	-0.734303	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2136	18.3795	1.08715	-0.734303	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0388	17.3591	0.579106	-1.226	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.083	17.3648	0.579106	-1.226	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9937	16.982	1.22247	0.221279	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.021	16.9879	1.22247	0.221279	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.204	16.5417	1.14582	-0.923204	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.186	16.5387	1.14582	-0.923204	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3935	1.25203	0.409711	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.29	16.3773	1.25203	0.409711	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.008	15.3634	0.216618	-2.02799	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.079	15.3692	0.216618	-2.02799	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.107	15.2569	1.79182	1.24822	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
103.984	15.2389	1.79182	1.24822	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.543	14.456	1.34044	-2.22366	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.512	14.4499	1.34044	-2.22366	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.831	14.035	1.30041	0.864911	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.772	14.0276	1.30041	0.864911	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6693	1.32216	-1.22237	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6737	1.32216	-1.22237	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.534	13.5633	1.48909	0.673663	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.491	13.5573	1.48909	0.673663	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.062	12.5932	1.64851	-2.11785	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.149	12.6035	1.64851	-2.11785	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.912	12.4734	1.86951	1.2669	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.874	12.4702	1.86951	1.2669	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.8	12.5591	1.98021	-0.738199	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.806	12.5594	1.98021	-0.738199	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1015	1.78997	-0.261284	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.753	12.1076	1.78997	-0.261284	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.949	11.9998	2.57909	-0.000272734	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.892	11.9956	2.57909	-0.000272734	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.702	12.2897	1.08343	0.500148	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.846	12.3027	1.08343	0.500148	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.553	12.8295	4.24068	0.545417	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.279	12.804	4.24068	0.545417	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.919	12.7784	-0.817689	-0.425403	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.357	12.8175	-0.817689	-0.425403	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.822	13.3206	5.56678	1.15309	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.438	13.2846	5.56678	1.15309	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.976	13.7016	-0.323237	-0.0984226	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.323	13.7336	-0.323237	-0.0984226	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.072	14.5008	3.70735	1.37335	132.092	14.507	132.53	14.458	2.55028	0.74543
131.997	14.4941	3.70735	1.37335	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.079	15.0533	2.49192	-0.0113644	135.074	15.0475	135.066	15.2513	2.58865	0.863795
135.091	15.0539	2.49192	-0.0113644	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.561	16.2063	2.44947	1.9686	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.604	16.2116	2.44947	1.9686	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.329	17.0164	2.9849	-0.0124126	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.325	17.0168	2.9849	-0.0124126	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.9848	2.17387	1.657	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.903	17.9855	2.17387	1.657	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.389	19.1651	2.78062	0.843588	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.46	19.1749	2.78062	0.843588	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4721	2.80117	1.61692	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.22	20.4687	2.80117	1.61692	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.689	22.114	2.15643	1.6654	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.737	22.1197	2.15643	1.6654	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.417	23.493	3.17367	1.16662	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.359	23.4845	3.17367	1.16662	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.051	24.8073	2.23944	1.43362	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.072	24.8105	2.23944	1.43362	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.899	26.0323	3.38085	1.07143	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.871	26.0291	3.38085	1.07143	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.42	27.4233	1.76512	1.62385	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.518	27.4391	1.76512	1.62385	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.622	28.7704	2.42278	1.12273	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.735	28.7908	2.42278	1.12273	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.821	30.2041	3.70998	1.6209	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.683	30.181	3.70998	1.6209	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.109	31.3749	1.22022	0.888196	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.265	31.4	1.22022	0.888196	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.159	32.34	4.46532	0.977159	172.175	32.3404	172.079	32.3873	2.58945	1.06126
171.994	32.3138	4.46532	0.977159	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.66	33.4613	0.976269	1.26966	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.782	33.4818	0.976269	1.26966	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.018	34.205	3.41755	0.330514	177.03	34.2009	177.261	34.3262	2.52363	0.850119
176.95	34.1941	3.41755	0.330514	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.147	35.1378	2.99055	1.38436	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.995	35.1095	2.99055	1.38436	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.603	35.7585	2.24999	0.119998	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.552	35.7479	2.24999	0.119998	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.733	36.5107	2.11487	1.22543	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.727	36.5095	2.11487	1.22543	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9463	2.3163	-0.131183	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.015	36.9599	2.3163	-0.131183	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.464	37.4009	2.57324	0.853029	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.448	37.3988	2.57324	0.853029	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.738	37.5681	2.02501	-0.322995	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.733	37.5661	2.02501	-0.322995	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.474	37.2786	1.4748	-0.261945	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.546	37.2911	1.4748	-0.261945	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.982	37.3964	3.33911	0.369389	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.76	37.3576	3.33911	0.369389	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.738	37.7285	0.700644	0.37198	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.808	37.7388	0.700644	0.37198	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.287	37.2922	2.20805	-1.03493	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.261	37.2887	2.20805	-1.03493	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.548	36.9919	2.36131	0.233097	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.382	36.9634	2.36131	0.233097	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.97	36.4622	0.86126	-1.02782	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
203	36.4663	0.86126	-1.02782	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.989	36.1912	1.10911	0.264035	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
203.994	36.1911	1.10911	0.264035	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
